SAMPID	SMTSD	IndidualID
GTEX-13OW8-2726-SM-5L3FZ	Colon - Sigmoid	13OW8
GTEX-13OW8-2826-SM-5L3GC	Brain - Cortex	13OW8
GTEX-13OW8-2926-SM-5L3FV	Brain - Cerebellum	13OW8
GTEX-13OW8-3026-SM-5L3G8	Pituitary	13OW8
GTEX-13PDP-0011-R1a-SM-5PNX5	Brain - Hippocampus	13PDP
GTEX-13PDP-0011-R2b-SM-5O9DH	Brain - Substantia nigra	13PDP
GTEX-13PDP-0011-R6b-SM-5O9D5	Brain - Nucleus accumbens (basal ganglia)	13PDP
GTEX-13PDP-0011-R8b-SM-5O9CS	Brain - Hypothalamus	13PDP
GTEX-13PDP-0126-SM-5L3HD	Skin - Sun Exposed (Lower leg)	13PDP
GTEX-13PDP-0226-SM-5K7W9	Adipose - Subcutaneous	13PDP
GTEX-13PDP-0326-SM-5K7XP	Muscle - Skeletal	13PDP
GTEX-13PDP-0726-SM-5L3HP	Skin - Not Sun Exposed (Suprapubic)	13PDP
GTEX-13PDP-1026-SM-5L3FA	Thyroid	13PDP
GTEX-13PDP-1226-SM-5K7TW	Adipose - Visceral (Omentum)	13PDP
GTEX-13PDP-1326-SM-5K7U9	Heart - Atrial Appendage	13PDP
GTEX-13PL6-0011-R5b-SM-5O9BI	Brain - Caudate (basal ganglia)	13PL6
GTEX-13PL6-0011-R6a-SM-5O9C5	Brain - Nucleus accumbens (basal ganglia)	13PL6
GTEX-13PL6-0011-R9b-SM-5O9CH	Brain - Spinal cord (cervical c-1)	13PL6
GTEX-13PL6-0326-SM-5IJCP	Muscle - Skeletal	13PL6
GTEX-13PL6-0526-SM-5L3G6	Artery - Tibial	13PL6
GTEX-13PL6-0826-SM-5IJBI	Heart - Atrial Appendage	13PL6
GTEX-13PL6-0926-SM-5KLYY	Adipose - Visceral (Omentum)	13PL6
GTEX-13PL6-1026-SM-5L3E5	Thyroid	13PL6
GTEX-13PL6-1126-SM-5L3IE	Skin - Not Sun Exposed (Suprapubic)	13PL6
GTEX-13PL6-2926-SM-5L3I2	Breast - Mammary Tissue	13PL6
GTEX-13PL6-3126-SM-5LUAR	Brain - Cortex	13PL6
GTEX-13PL7-0005-SM-5N9ET	Whole Blood	13PL7
GTEX-13PL7-0226-SM-731DT	Esophagus - Mucosa	13PL7
GTEX-13PL7-0326-SM-5IJEK	Esophagus - Muscularis	13PL7
GTEX-13PL7-0526-SM-5J2MQ	Esophagus - Gastroesophageal Junction	13PL7
GTEX-13PL7-0626-SM-5IJCD	Muscle - Skeletal	13PL7
GTEX-13PL7-0726-SM-5KM1S	Heart - Atrial Appendage	13PL7
GTEX-13PL7-1026-SM-5MR5C	Adrenal Gland	13PL7
GTEX-13PL7-1126-SM-5MR5O	Spleen	13PL7
GTEX-13PL7-1226-SM-5SIAR	Adipose - Visceral (Omentum)	13PL7
GTEX-13PL7-1726-SM-5J2NX	Lung	13PL7
GTEX-13PL7-1826-SM-5IJDV	Artery - Coronary	13PL7
GTEX-13PL7-1926-SM-5J1MM	Nerve - Tibial	13PL7
GTEX-13PL7-2026-SM-5IFGK	Uterus	13PL7
GTEX-13PL7-2126-SM-5L3HZ	Artery - Tibial	13PL7
GTEX-13PL7-2226-SM-5L3IC	Pancreas	13PL7
GTEX-13PL7-2326-SM-5L3FY	Ovary	13PL7
GTEX-13PL7-2426-SM-5J2N3	Colon - Sigmoid	13PL7
GTEX-13PL7-2526-SM-5IFGR	Colon - Transverse	13PL7
GTEX-13PL7-2626-SM-5IFH4	Small Intestine - Terminal Ileum	13PL7
GTEX-13PL7-2726-SM-5L3GB	Vagina	13PL7
GTEX-13PLJ-0005-SM-5NQ99	Whole Blood	13PLJ
GTEX-13PLJ-0011-R11b-SM-5O9BS	Brain - Cerebellar Hemisphere	13PLJ
GTEX-13PLJ-0011-R3a-SM-5O9DT	Brain - Anterior cingulate cortex (BA24)	13PLJ
GTEX-13PLJ-0011-R5a-SM-5O9BG	Brain - Caudate (basal ganglia)	13PLJ
GTEX-13PLJ-0011-R9b-SM-5O9DV	Brain - Spinal cord (cervical c-1)	13PLJ
GTEX-13PLJ-0126-SM-5L3HU	Adipose - Subcutaneous	13PLJ
GTEX-13PLJ-0326-SM-5L3I7	Muscle - Skeletal	13PLJ
GTEX-13PLJ-0526-SM-5K7VW	Artery - Tibial	13PLJ
GTEX-13PLJ-1726-SM-5L3FT	Pituitary	13PLJ
GTEX-13PVQ-0011-R11a-SM-5O9DU	Brain - Cerebellar Hemisphere	13PVQ
GTEX-13PVQ-0011-R3b-SM-5O9D6	Brain - Anterior cingulate cortex (BA24)	13PVQ
GTEX-13PVQ-0011-R4a-SM-5O9CT	Brain - Amygdala	13PVQ
GTEX-13PVQ-0011-R5b-SM-5O9DI	Brain - Caudate (basal ganglia)	13PVQ
GTEX-13PVQ-0011-R7a-SM-5L3G3	Brain - Putamen (basal ganglia)	13PVQ
GTEX-13PVQ-0011-R9b-SM-5LU3B	Brain - Spinal cord (cervical c-1)	13PVQ
GTEX-13PVQ-0226-SM-5SIBG	Adipose - Subcutaneous	13PVQ
GTEX-13PVQ-0326-SM-5K7YF	Muscle - Skeletal	13PVQ
GTEX-13PVQ-0426-SM-5J1OG	Nerve - Tibial	13PVQ
GTEX-13PVQ-0526-SM-5LU8Q	Artery - Tibial	13PVQ
GTEX-13PVQ-0626-SM-5LU47	Skin - Not Sun Exposed (Suprapubic)	13PVQ
GTEX-13PVQ-0726-SM-5L3GI	Thyroid	13PVQ
GTEX-13PVQ-0926-SM-5IJFD	Lung	13PVQ
GTEX-13PVQ-1026-SM-5KM3M	Breast - Mammary Tissue	13PVQ
GTEX-13PVQ-1226-SM-5IJDC	Heart - Left Ventricle	13PVQ
GTEX-13PVQ-1326-SM-5LU4J	Heart - Atrial Appendage	13PVQ
GTEX-13PVQ-1426-SM-5J1O4	Artery - Aorta	13PVQ
GTEX-13PVQ-1526-SM-5IFEQ	Liver	13PVQ
GTEX-13PVQ-1726-SM-5IFF3	Esophagus - Mucosa	13PVQ
GTEX-13PVQ-1826-SM-5L3GU	Esophagus - Muscularis	13PVQ
GTEX-13PVQ-1926-SM-5L3GN	Esophagus - Gastroesophageal Junction	13PVQ
GTEX-13PVQ-2126-SM-5L3FW	Stomach	13PVQ
GTEX-13PVQ-2226-SM-5L3G9	Adipose - Visceral (Omentum)	13PVQ
GTEX-13PVQ-2726-SM-5L3H7	Colon - Sigmoid	13PVQ
GTEX-13PVQ-2926-SM-5L3HJ	Brain - Cerebellum	13PVQ
GTEX-13PVQ-3026-SM-5SI93	Brain - Cortex	13PVQ
GTEX-13PVR-0126-SM-5S2PY	Liver	13PVR
GTEX-13PVR-0226-SM-5RQJI	Adrenal Gland	13PVR
GTEX-13PVR-0326-SM-5RQJY	Spleen	13PVR
GTEX-13PVR-0426-SM-5RQK2	Skin - Not Sun Exposed (Suprapubic)	13PVR
GTEX-13PVR-0526-SM-5S2OB	Adipose - Visceral (Omentum)	13PVR
GTEX-13PVR-0626-SM-5S2RC	Thyroid	13PVR
GTEX-13PVR-0726-SM-5S2PX	Pancreas	13PVR
GTEX-13PVR-0826-SM-5S2PV	Artery - Aorta	13PVR
GTEX-13PVR-0926-SM-5S2RB	Heart - Atrial Appendage	13PVR
GTEX-13PVR-1026-SM-5QGQW	Heart - Left Ventricle	13PVR
GTEX-13PVR-1126-SM-5S2NX	Artery - Coronary	13PVR
GTEX-13PVR-1226-SM-5RQJ2	Ovary	13PVR
GTEX-13PVR-1426-SM-5S2PW	Vagina	13PVR
GTEX-13PVR-1626-SM-73KVF	Colon - Transverse	13PVR
GTEX-13PVR-1726-SM-5Q5EC	Colon - Sigmoid	13PVR
GTEX-13PVR-1826-SM-5Q5CC	Esophagus - Mucosa	13PVR
GTEX-13PVR-2026-SM-73KXT	Esophagus - Gastroesophageal Junction	13PVR
GTEX-13PVR-2126-SM-73KVR	Stomach	13PVR
GTEX-13PVR-2226-SM-7DHKP	Breast - Mammary Tissue	13PVR
GTEX-13PVR-2326-SM-5QGR1	Skin - Sun Exposed (Lower leg)	13PVR
GTEX-13PVR-2426-SM-5RQHN	Adipose - Subcutaneous	13PVR
GTEX-13PVR-2526-SM-5RQIT	Muscle - Skeletal	13PVR
GTEX-13PVR-2626-SM-7DHKQ	Nerve - Tibial	13PVR
GTEX-13PVR-2726-SM-5SI6H	Artery - Tibial	13PVR
GTEX-13QBU-0126-SM-5LU3V	Artery - Coronary	13QBU
GTEX-13QBU-0226-SM-5LU48	Heart - Atrial Appendage	13QBU
GTEX-13QBU-0326-SM-5LU3F	Artery - Aorta	13QBU
GTEX-13QBU-0426-SM-5J2O4	Heart - Left Ventricle	13QBU
GTEX-13QBU-0526-SM-5IJFE	Adrenal Gland	13QBU
GTEX-13QBU-0626-SM-5J2OG	Thyroid	13QBU
GTEX-13QBU-0726-SM-5J2OA	Lung	13QBU
GTEX-13QBU-0826-SM-5IJBU	Esophagus - Gastroesophageal Junction	13QBU
GTEX-13QBU-0926-SM-5K7WQ	Esophagus - Muscularis	13QBU
GTEX-13QBU-1026-SM-5LU3R	Esophagus - Mucosa	13QBU
GTEX-13QBU-1126-SM-5LU44	Stomach	13QBU
GTEX-13QBU-1226-SM-5LU4G	Skin - Not Sun Exposed (Suprapubic)	13QBU
GTEX-13QBU-1326-SM-5LU4K	Adipose - Visceral (Omentum)	13QBU
GTEX-13QBU-1526-SM-5LU3W	Ovary	13QBU
GTEX-13QBU-1626-SM-5LU4S	Uterus	13QBU
GTEX-13QBU-1726-SM-5IJFQ	Vagina	13QBU
GTEX-13QBU-1826-SM-5IJG3	Colon - Transverse	13QBU
GTEX-13QBU-1926-SM-5IJEW	Small Intestine - Terminal Ileum	13QBU
GTEX-13QBU-2026-SM-5KLZB	Colon - Sigmoid	13QBU
GTEX-13QBU-2126-SM-5KLZN	Minor Salivary Gland	13QBU
GTEX-13QBU-2226-SM-5K7WI	Artery - Tibial	13QBU
GTEX-13QBU-2326-SM-5LU49	Nerve - Tibial	13QBU
GTEX-13QBU-2426-SM-5LU4L	Muscle - Skeletal	13QBU
GTEX-13QBU-2526-SM-5LU4X	Adipose - Subcutaneous	13QBU
GTEX-13QIC-0011-R10a-SM-5O9C7	Brain - Frontal Cortex (BA9)	13QIC
GTEX-13QIC-0011-R11b-SM-5O9BU	Brain - Cerebellar Hemisphere	13QIC
GTEX-13QIC-0011-R1a-SM-5O9CJ	Brain - Hippocampus	13QIC
GTEX-13QIC-0011-R3a-SM-5P9HT	Brain - Anterior cingulate cortex (BA24)	13QIC
GTEX-13QIC-0011-R4a-SM-5PNX8	Brain - Amygdala	13QIC
GTEX-13QIC-0011-R8b-SM-5O9CV	Brain - Hypothalamus	13QIC
GTEX-13QIC-1226-SM-5K7YR	Muscle - Skeletal	13QIC
GTEX-13QIC-1426-SM-5LU4V	Nerve - Tibial	13QIC
GTEX-13QIC-1526-SM-5IJFL	Ovary	13QIC
GTEX-13QIC-1626-SM-5K7TZ	Artery - Tibial	13QIC
GTEX-13QIC-1826-SM-5J1MY	Vagina	13QIC
GTEX-13QIC-2026-SM-5N9G9	Esophagus - Gastroesophageal Junction	13QIC
GTEX-13QIC-2326-SM-5LU5N	Breast - Mammary Tissue	13QIC
GTEX-13QIC-2926-SM-5J2NF	Brain - Cortex	13QIC
GTEX-13QIC-3026-SM-5LU58	Brain - Cerebellum	13QIC
GTEX-13QJ3-0226-SM-5S2PU	Testis	13QJ3
GTEX-13QJ3-0326-SM-5S2RA	Skin - Sun Exposed (Lower leg)	13QJ3
GTEX-13QJ3-0426-SM-5RQHP	Adipose - Subcutaneous	13QJ3
GTEX-13QJ3-0526-SM-5QGQY	Nerve - Tibial	13QJ3
GTEX-13QJ3-0626-SM-5SI6G	Artery - Tibial	13QJ3
GTEX-13QJ3-0726-SM-5SI68	Muscle - Skeletal	13QJ3
GTEX-13QJ3-0826-SM-7DHKK	Breast - Mammary Tissue	13QJ3
GTEX-13QJ3-0926-SM-73KX5	Thyroid	13QJ3
GTEX-13QJ3-1026-SM-5QGQU	Lung	13QJ3
GTEX-13QJ3-1726-SM-5RQK9	Esophagus - Mucosa	13QJ3
GTEX-13QJ3-1826-SM-5S2PT	Esophagus - Muscularis	13QJ3
GTEX-13QJ3-1926-SM-5QGQM	Esophagus - Gastroesophageal Junction	13QJ3
GTEX-13QJ3-2626-SM-9OSXQ	Colon - Transverse	13QJ3
GTEX-13QJ3-2726-SM-5SI6L	Stomach	13QJ3
GTEX-13QJC-0011-R10a-SM-5SI63	Brain - Frontal Cortex (BA9)	13QJC
GTEX-13QJC-0011-R1b-SM-5S2UU	Brain - Hippocampus	13QJC
GTEX-13QJC-0011-R2b-SM-5PNUN	Brain - Substantia nigra	13QJC
GTEX-13QJC-0011-R6a-SM-5S2VI	Brain - Nucleus accumbens (basal ganglia)	13QJC
GTEX-13QJC-0011-R7b-SM-5PNUM	Brain - Putamen (basal ganglia)	13QJC
GTEX-13QJC-0011-R8b-SM-5S2U6	Brain - Hypothalamus	13QJC
GTEX-13QJC-0011-R9b-SM-5PNX3	Brain - Spinal cord (cervical c-1)	13QJC
GTEX-13QJC-0126-SM-5ZZWJ	Skin - Not Sun Exposed (Suprapubic)	13QJC
GTEX-13QJC-0526-SM-5RQKB	Lung	13QJC
GTEX-13QJC-0626-SM-5S2O9	Artery - Coronary	13QJC
GTEX-13QJC-0726-SM-5RQJK	Liver	13QJC
GTEX-13QJC-0826-SM-5RQKC	Thyroid	13QJC
GTEX-13QJC-2326-SM-5Q5CD	Minor Salivary Gland	13QJC
GTEX-13QJC-2526-SM-7DHKJ	Artery - Tibial	13QJC
GTEX-13QJC-3326-SM-664OS	Pituitary	13QJC
GTEX-13RTJ-0011-R10b-SM-5O9CW	Brain - Frontal Cortex (BA9)	13RTJ
GTEX-13RTJ-0011-R11a-SM-5O9CK	Brain - Cerebellar Hemisphere	13RTJ
GTEX-13RTJ-0011-R1a-SM-5O9D9	Brain - Hippocampus	13RTJ
GTEX-13RTJ-0011-R2a-SM-5PNW9	Brain - Substantia nigra	13RTJ
GTEX-13RTJ-0011-R3a-SM-5PNX7	Brain - Anterior cingulate cortex (BA24)	13RTJ
GTEX-13RTJ-0011-R4b-SM-5PNX1	Brain - Amygdala	13RTJ
GTEX-13RTJ-0011-R5a-SM-5P9HR	Brain - Caudate (basal ganglia)	13RTJ
GTEX-13RTJ-0011-R6a-SM-5SI74	Brain - Nucleus accumbens (basal ganglia)	13RTJ
GTEX-13RTJ-0011-R7b-SM-5P9JS	Brain - Putamen (basal ganglia)	13RTJ
GTEX-13RTJ-0011-R8b-SM-5O9DL	Brain - Hypothalamus	13RTJ
GTEX-13RTJ-0011-R9a-SM-5Q5AY	Brain - Spinal cord (cervical c-1)	13RTJ
GTEX-13RTJ-0126-SM-5S2NN	Skin - Not Sun Exposed (Suprapubic)	13RTJ
GTEX-13RTJ-0326-SM-5YYAE	Thyroid	13RTJ
GTEX-13RTJ-0526-SM-62LDP	Heart - Atrial Appendage	13RTJ
GTEX-13RTJ-0626-SM-5S2NB	Artery - Coronary	13RTJ
GTEX-13RTJ-0726-SM-5QGQN	Heart - Left Ventricle	13RTJ
GTEX-13RTJ-1126-SM-5S2UJ	Lung	13RTJ
GTEX-13RTJ-1426-SM-793B3	Esophagus - Muscularis	13RTJ
GTEX-13RTJ-1926-SM-5YYA2	Colon - Sigmoid	13RTJ
GTEX-13RTJ-2126-SM-5S2PZ	Prostate	13RTJ
GTEX-13RTJ-2226-SM-5S2Q1	Kidney - Cortex	13RTJ
GTEX-13RTJ-2426-SM-5S2Q2	Skin - Sun Exposed (Lower leg)	13RTJ
GTEX-13RTJ-2526-SM-5S2Q3	Adipose - Subcutaneous	13RTJ
GTEX-13RTJ-2626-SM-7DHKR	Artery - Tibial	13RTJ
GTEX-13RTJ-2726-SM-73KVG	Muscle - Skeletal	13RTJ
GTEX-13RTJ-2826-SM-5QGQH	Nerve - Tibial	13RTJ
GTEX-13RTJ-2926-SM-5Q5DE	Pituitary	13RTJ
GTEX-13RTJ-3126-SM-5S2Q4	Brain - Cerebellum	13RTJ
GTEX-13RTK-0126-SM-5RQHQ	Artery - Aorta	13RTK
GTEX-13RTK-0226-SM-5RQHR	Stomach	13RTK
GTEX-13RTK-0326-SM-5RQHS	Thyroid	13RTK
GTEX-13RTK-0426-SM-5RQHT	Esophagus - Gastroesophageal Junction	13RTK
GTEX-13RTK-0526-SM-5S2QF	Esophagus - Mucosa	13RTK
GTEX-13RTK-0626-SM-5Q5EK	Esophagus - Muscularis	13RTK
GTEX-13RTK-0726-SM-5Q5EN	Adipose - Visceral (Omentum)	13RTK
GTEX-13RTK-0826-SM-5Q5C6	Small Intestine - Terminal Ileum	13RTK
GTEX-13RTK-1426-SM-5QGQJ	Skin - Sun Exposed (Lower leg)	13RTK
GTEX-13RTK-1626-SM-5QGQS	Muscle - Skeletal	13RTK
GTEX-13RTK-1826-SM-5S2P3	Artery - Tibial	13RTK
GTEX-13RTL-0011-R1a-SM-5PNZ8	Brain - Hippocampus	13RTL
GTEX-13RTL-0011-R3a-SM-5P9JP	Brain - Anterior cingulate cortex (BA24)	13RTL
GTEX-13RTL-0126-SM-7LG5S	Skin - Sun Exposed (Lower leg)	13RTL
GTEX-13RTL-0326-SM-7LT89	Muscle - Skeletal	13RTL
GTEX-13RTL-0426-SM-7LG66	Artery - Tibial	13RTL
GTEX-13S7M-0005-SM-5NQ76	Whole Blood	13S7M
GTEX-13S7M-0011-R10b-SM-5PNZB	Brain - Frontal Cortex (BA9)	13S7M
GTEX-13S7M-0011-R11b-SM-5P9HU	Brain - Cerebellar Hemisphere	13S7M
GTEX-13S7M-0011-R1b-SM-5PNZE	Brain - Hippocampus	13S7M
GTEX-13S7M-0011-R3a-SM-5PNX2	Brain - Anterior cingulate cortex (BA24)	13S7M
GTEX-13S7M-0011-R5b-SM-5P9HS	Brain - Caudate (basal ganglia)	13S7M
GTEX-13S7M-0011-R6b-SM-5O9D8	Brain - Nucleus accumbens (basal ganglia)	13S7M
GTEX-13S7M-0011-R7a-SM-5O9DK	Brain - Putamen (basal ganglia)	13S7M
GTEX-13S7M-0011-R9a-SM-5O9DW	Brain - Spinal cord (cervical c-1)	13S7M
GTEX-13S7M-0126-SM-5SI6A	Skin - Sun Exposed (Lower leg)	13S7M
GTEX-13S7M-0226-SM-5S2UG	Adipose - Subcutaneous	13S7M
GTEX-13S7M-0326-SM-5S2PH	Muscle - Skeletal	13S7M
GTEX-13S7M-0426-SM-5S2US	Nerve - Tibial	13S7M
GTEX-13S7M-0826-SM-5QGQX	Adipose - Visceral (Omentum)	13S7M
GTEX-13S7M-1726-SM-5RQK3	Uterus	13S7M
GTEX-13S7M-1826-SM-5RQK6	Stomach	13S7M
GTEX-13S7M-2126-SM-5S2QR	Lung	13S7M
GTEX-13S7M-2226-SM-5S2WB	Artery - Coronary	13S7M
GTEX-13S7M-3026-SM-5S2QQ	Brain - Cerebellum	13S7M
GTEX-13S7M-3126-SM-5RQJQ	Brain - Cortex	13S7M
GTEX-13S86-0005-SM-5NQ7I	Whole Blood	13S86
GTEX-13S86-0126-SM-5S2PI	Spleen	13S86
GTEX-13S86-0226-SM-5S2PJ	Heart - Left Ventricle	13S86
GTEX-13S86-0326-SM-5SI6K	Heart - Atrial Appendage	13S86
GTEX-13S86-0526-SM-5QGPZ	Artery - Coronary	13S86
GTEX-13S86-0626-SM-5Q5E7	Lung	13S86
GTEX-13S86-0726-SM-5Q5DH	Esophagus - Muscularis	13S86
GTEX-13S86-0826-SM-5SI6J	Esophagus - Mucosa	13S86
GTEX-13S86-0926-SM-5SI6I	Adipose - Visceral (Omentum)	13S86
GTEX-13S86-1126-SM-5RQJX	Thyroid	13S86
GTEX-13S86-1226-SM-5S2OA	Breast - Mammary Tissue	13S86
GTEX-13S86-1626-SM-5Q5C5	Colon - Transverse	13S86
GTEX-13S86-2326-SM-5RQK1	Muscle - Skeletal	13S86
GTEX-13S86-2426-SM-5S2MX	Nerve - Tibial	13S86
GTEX-13S86-2526-SM-5S2V5	Artery - Tibial	13S86
GTEX-13SLW-0011-R10a-SM-5S2UI	Brain - Frontal Cortex (BA9)	13SLW
GTEX-13SLW-0011-R11a-SM-5SI8Q	Brain - Cerebellar Hemisphere	13SLW
GTEX-13SLW-0011-R1a-SM-5S2W7	Brain - Hippocampus	13SLW
GTEX-13SLW-0011-R2b-SM-5O9C6	Brain - Substantia nigra	13SLW
GTEX-13SLW-0011-R3b-SM-5SI6Y	Brain - Anterior cingulate cortex (BA24)	13SLW
GTEX-13SLW-0011-R4b-SM-5S2W2	Brain - Amygdala	13SLW
GTEX-13SLW-0011-R5b-SM-5SI6Z	Brain - Caudate (basal ganglia)	13SLW
GTEX-13SLW-0011-R6a-SM-5O9BH	Brain - Nucleus accumbens (basal ganglia)	13SLW
GTEX-13SLW-0011-R8b-SM-5SI64	Brain - Hypothalamus	13SLW
GTEX-13SLW-0011-R9a-SM-5O9BT	Brain - Spinal cord (cervical c-1)	13SLW
GTEX-13SLW-0126-SM-5SI6C	Skin - Sun Exposed (Lower leg)	13SLW
GTEX-13SLW-0226-SM-5S2NA	Adipose - Subcutaneous	13SLW
GTEX-13SLW-0326-SM-5RQK5	Muscle - Skeletal	13SLW
GTEX-13SLW-0626-SM-5Q5ER	Skin - Not Sun Exposed (Suprapubic)	13SLW
GTEX-13SLW-0826-SM-5QGP7	Heart - Atrial Appendage	13SLW
GTEX-13SLW-1226-SM-5S2Q7	Lung	13SLW
GTEX-13SLW-2526-SM-62LDQ	Breast - Mammary Tissue	13SLW
GTEX-13SLW-2826-SM-5Q5ES	Colon - Sigmoid	13SLW
GTEX-13SLW-2926-SM-5Q5BQ	Pituitary	13SLW
GTEX-13SLX-0005-SM-CM2RF	Whole Blood	13SLX
GTEX-13SLX-0011-R10a-SM-5P9HV	Brain - Frontal Cortex (BA9)	13SLX
GTEX-13SLX-0011-R11b-SM-5O9C8	Brain - Cerebellar Hemisphere	13SLX
GTEX-13SLX-0011-R2b-SM-5S2VP	Brain - Substantia nigra	13SLX
GTEX-13SLX-0011-R4a-SM-5O9BJ	Brain - Amygdala	13SLX
GTEX-13SLX-0011-R5a-SM-5O9BV	Brain - Caudate (basal ganglia)	13SLX
GTEX-13SLX-0011-R6a-SM-5PNX4	Brain - Nucleus accumbens (basal ganglia)	13SLX
GTEX-13SLX-0011-R8b-SM-5PNWZ	Brain - Hypothalamus	13SLX
GTEX-13SLX-0011-R9b-SM-5SI6X	Brain - Spinal cord (cervical c-1)	13SLX
GTEX-13SLX-0126-SM-5S2MM	Nerve - Tibial	13SLX
GTEX-13SLX-0326-SM-5Q5E4	Muscle - Skeletal	13SLX
GTEX-13SLX-0426-SM-5QGRC	Adipose - Subcutaneous	13SLX
GTEX-13SLX-0526-SM-5S2ON	Skin - Sun Exposed (Lower leg)	13SLX
GTEX-13SLX-0926-SM-5S2NM	Heart - Atrial Appendage	13SLX
GTEX-13SLX-1026-SM-5ZZUQ	Heart - Left Ventricle	13SLX
GTEX-13SLX-1226-SM-5S2Q6	Liver	13SLX
GTEX-13SLX-1326-SM-5S2QS	Pancreas	13SLX
GTEX-13SLX-1726-SM-5Q5E5	Esophagus - Mucosa	13SLX
GTEX-13SLX-1926-SM-5ZZUR	Esophagus - Muscularis	13SLX
GTEX-13SLX-2226-SM-62LEP	Skin - Not Sun Exposed (Suprapubic)	13SLX
GTEX-13SLX-2326-SM-5ZZWE	Breast - Mammary Tissue	13SLX
GTEX-13SLX-2426-SM-664OM	Ovary	13SLX
GTEX-13SLX-3026-SM-5RQJU	Pituitary	13SLX
GTEX-13SLX-3126-SM-5S2Q5	Brain - Cortex	13SLX
GTEX-13SLX-3226-SM-5YYA6	Brain - Cerebellum	13SLX
GTEX-13U4I-0006-SM-5N9CI	Whole Blood	13U4I
GTEX-13U4I-0126-SM-5LU38	Skin - Sun Exposed (Lower leg)	13U4I
GTEX-13U4I-0226-SM-5SIB1	Adipose - Subcutaneous	13U4I
GTEX-13U4I-0426-SM-5LU4W	Artery - Tibial	13U4I
GTEX-13U4I-0526-SM-5LU59	Thyroid	13U4I
GTEX-13U4I-0626-SM-5LU5L	Heart - Atrial Appendage	13U4I
GTEX-13U4I-0826-SM-5SIBD	Heart - Left Ventricle	13U4I
GTEX-13U4I-0926-SM-5LU5A	Artery - Coronary	13U4I
GTEX-13U4I-1026-SM-5LU3G	Artery - Aorta	13U4I
GTEX-13U4I-1126-SM-5LU3S	Esophagus - Mucosa	13U4I
GTEX-13U4I-1226-SM-5LU5M	Esophagus - Muscularis	13U4I
GTEX-13U4I-1326-SM-5KM25	Esophagus - Gastroesophageal Junction	13U4I
GTEX-13U4I-1426-SM-5J2M3	Lung	13U4I
GTEX-13U4I-1526-SM-5IFFF	Pancreas	13U4I
GTEX-13U4I-1626-SM-5IFFR	Spleen	13U4I
GTEX-13U4I-1726-SM-5J1MF	Adipose - Visceral (Omentum)	13U4I
GTEX-13U4I-1826-SM-5IJD2	Muscle - Skeletal	13U4I
GTEX-13U4I-1926-SM-5LU39	Uterus	13U4I
GTEX-13U4I-2026-SM-5LU3L	Vagina	13U4I
GTEX-13U4I-2126-SM-5LU55	Ovary	13U4I
GTEX-13U4I-2226-SM-5LU5H	Skin - Not Sun Exposed (Suprapubic)	13U4I
GTEX-13U4I-2426-SM-5LU34	Colon - Transverse	13U4I
GTEX-13U4I-2526-SM-5SI8Z	Stomach	13U4I
GTEX-13U4I-2626-SM-5SI9C	Colon - Sigmoid	13U4I
GTEX-13VXT-0005-SM-5N9F3	Whole Blood	13VXT
GTEX-13VXT-0126-SM-5LU4I	Skin - Sun Exposed (Lower leg)	13VXT
GTEX-13VXT-0226-SM-5LU9Q	Adipose - Subcutaneous	13VXT
GTEX-13VXT-0326-SM-5LU4U	Muscle - Skeletal	13VXT
GTEX-13VXT-0426-SM-5LU57	Nerve - Tibial	13VXT
GTEX-13VXT-0526-SM-5SI9O	Artery - Tibial	13VXT
GTEX-13VXT-0626-SM-5SIA1	Thyroid	13VXT
GTEX-13VXT-0726-SM-5SIAD	Heart - Atrial Appendage	13VXT
GTEX-13VXT-0826-SM-5SIAP	Artery - Aorta	13VXT
GTEX-13VXT-0926-SM-5LU5K	Adipose - Visceral (Omentum)	13VXT
GTEX-13VXT-1026-SM-5LU37	Artery - Coronary	13VXT
GTEX-13VXT-1126-SM-5LU3A	Heart - Left Ventricle	13VXT
GTEX-13VXT-1226-SM-5LU3M	Pancreas	13VXT
GTEX-13VXT-1326-SM-5LU3Y	Spleen	13VXT
GTEX-13VXT-1426-SM-5LU4B	Lung	13VXT
GTEX-13VXT-1526-SM-5LU3J	Ovary	13VXT
GTEX-13VXT-1626-SM-5IJES	Uterus	13VXT
GTEX-13VXT-1726-SM-5IFF5	Minor Salivary Gland	13VXT
GTEX-13VXT-1826-SM-5KM2F	Esophagus - Gastroesophageal Junction	13VXT
GTEX-13VXT-1926-SM-5K7UO	Skin - Not Sun Exposed (Suprapubic)	13VXT
GTEX-13VXT-2026-SM-5L3EW	Colon - Sigmoid	13VXT
GTEX-13VXT-2426-SM-5LU46	Colon - Transverse	13VXT
GTEX-13VXU-0006-SM-5N9FF	Whole Blood	13VXU
GTEX-13VXU-0011-R11b-SM-5O9DJ	Brain - Cerebellar Hemisphere	13VXU
GTEX-13VXU-0011-R3b-SM-5O9CU	Brain - Anterior cingulate cortex (BA24)	13VXU
GTEX-13VXU-0011-R4b-SM-5O9CI	Brain - Amygdala	13VXU
GTEX-13VXU-0011-R5a-SM-5O9D7	Brain - Caudate (basal ganglia)	13VXU
GTEX-13VXU-0011-R6a-SM-5SI71	Brain - Nucleus accumbens (basal ganglia)	13VXU
